3.24,-6.02,-2.31
2.17,-1.26,-1.14
0.0,-1.43,0.0
0.0,0.0,0.0
0.0,0.0,1.42
0.0,0.0,1.3
-4.08,1.66,0.0
-5.68,3.04,1.81
-3.24,0.0,-1.21
-1.78,2.97,0.0
-3.87,1.22,0.0
-1.38,0.0,0.0
1.35,0.0,0.0
2.6,-3.06,0.0
3.03,-2.94,0.0
4.45,-2.78,0.0
4.59,-2.42,0.0
4.36,0.0,0.0
2.43,0.0,0.0
0.0,0.0,0.0
0.0,-1.64,0.0
-1.51,0.0,0.0
0.0,3.94,0.0
-4.34,0.0,0.0
